 (4.144644645000000000e+08+0.000000000000000000e+00j)  (3.127430675889454337e-01+2.501207724972359103e-01j)
 (4.160160160000000000e+08+0.000000000000000000e+00j)  (3.243243185008602425e-01+2.296151342018386277e-01j)
 (4.175675676000000238e+08+0.000000000000000000e+00j)  (3.344446015599173427e-01+2.129317195894510351e-01j)
 (4.191191191000000238e+08+0.000000000000000000e+00j)  (3.484642031231467985e-01+1.969223837123111609e-01j)
 (4.206706706999999881e+08+0.000000000000000000e+00j)  (3.639281772584539443e-01+1.770879251478914285e-01j)
 (4.222222221999999881e+08+0.000000000000000000e+00j)  (3.778106910101920457e-01+1.535138425382799598e-01j)
 (4.237737738000000119e+08+0.000000000000000000e+00j)  (3.891359228227929679e-01+1.291735782456403803e-01j)
 (4.253253253000000119e+08+0.000000000000000000e+00j)  (3.998335294169890752e-01+1.022390260012079055e-01j)
 (4.268768768999999762e+08+0.000000000000000000e+00j)  (4.056491491265031279e-01+7.323198726506577327e-02j)
 (4.284284283999999762e+08+0.000000000000000000e+00j)  (4.081037371809143610e-01+4.577207299303572702e-02j)
 (4.299799800000000000e+08+0.000000000000000000e+00j)  (4.094276034113424889e-01+1.942637013736037838e-02j)
 (4.315315315000000000e+08+0.000000000000000000e+00j)  (4.094161105488298702e-01-6.632937349086712002e-03j)
 (4.330830831000000238e+08+0.000000000000000000e+00j)  (4.095329248904109321e-01-3.339361991864037149e-02j)
 (4.346346346000000238e+08+0.000000000000000000e+00j)  (4.059661469416725454e-01-6.318511066211143778e-02j)
 (4.361861861999999881e+08+0.000000000000000000e+00j)  (3.963717553638038127e-01-9.007735923023216240e-02j)
 (4.377377376999999881e+08+0.000000000000000000e+00j)  (3.875569403569531501e-01-1.123503160688398839e-01j)
 (4.392892893000000119e+08+0.000000000000000000e+00j)  (3.808258260322173183e-01-1.359460833905737354e-01j)
 (4.408408408000000119e+08+0.000000000000000000e+00j)  (3.710651719157171957e-01-1.620344955527128483e-01j)
 (4.423923923999999762e+08+0.000000000000000000e+00j)  (3.574850036668518194e-01-1.869399654678819411e-01j)
 (4.439439438999999762e+08+0.000000000000000000e+00j)  (3.402876566647339840e-01-2.110105574619919322e-01j)
 (4.454954955000000000e+08+0.000000000000000000e+00j)  (3.189965841177959671e-01-2.308434110561889407e-01j)
 (4.470470470000000000e+08+0.000000000000000000e+00j)  (2.985244253788429392e-01-2.438149373538640863e-01j)
 (4.485985986000000238e+08+0.000000000000000000e+00j)  (2.821479149670621522e-01-2.542681552854862415e-01j)
 (4.501501501999999881e+08+0.000000000000000000e+00j)  (2.680264712964175455e-01-2.649430881456298348e-01j)
 (4.517017016999999881e+08+0.000000000000000000e+00j)  (2.577106220684716731e-01-2.776417614122949074e-01j)
 (4.532532533000000119e+08+0.000000000000000000e+00j)  (2.465970893146931797e-01-2.958053625515210117e-01j)
 (4.548048048000000119e+08+0.000000000000000000e+00j)  (2.284569635377625696e-01-3.173611983329863162e-01j)
 (4.563563563999999762e+08+0.000000000000000000e+00j)  (2.036758758757202248e-01-3.351112034245197213e-01j)
 (4.579079078999999762e+08+0.000000000000000000e+00j)  (1.766738607431061481e-01-3.464902528921917635e-01j)
 (4.594594595000000000e+08+0.000000000000000000e+00j)  (1.524307048831490263e-01-3.539950836200749240e-01j)
 (4.610110110000000000e+08+0.000000000000000000e+00j)  (1.286054506270179199e-01-3.624835076837885084e-01j)
 (4.625625626000000238e+08+0.000000000000000000e+00j)  (1.018012458058388248e-01-3.689151753308807513e-01j)
 (4.641141141000000238e+08+0.000000000000000000e+00j)  (7.479034791459161780e-02-3.721479404215678466e-01j)
 (4.656656656999999881e+08+0.000000000000000000e+00j)  (4.652613008005248435e-02-3.712650936332884122e-01j)
 (4.672172171999999881e+08+0.000000000000000000e+00j)  (2.158217984257067637e-02-3.654984819788220096e-01j)
 (4.687687688000000119e+08+0.000000000000000000e+00j)  (2.404946284916458573e-04-3.594480941575997068e-01j)
 (4.703203203000000119e+08+0.000000000000000000e+00j)  (-1.941573559538875560e-02-3.540126608026321064e-01j)
 (4.718718718999999762e+08+0.000000000000000000e+00j)  (-3.852711236944461604e-02-3.479795755341371088e-01j)
 (4.734234233999999762e+08+0.000000000000000000e+00j)  (-5.623981593225319681e-02-3.416899107206996522e-01j)
 (4.749749750000000000e+08+0.000000000000000000e+00j)  (-7.310329035211216020e-02-3.361123521180881535e-01j)
 (4.765265265000000000e+08+0.000000000000000000e+00j)  (-9.024947872362860946e-02-3.317920512884661166e-01j)
 (4.780780781000000238e+08+0.000000000000000000e+00j)  (-1.105528059858270767e-01-3.272233671412065892e-01j)
 (4.796296296000000238e+08+0.000000000000000000e+00j)  (-1.311676502965068158e-01-3.190524130061441199e-01j)
 (4.811811811999999881e+08+0.000000000000000000e+00j)  (-1.516212519195813402e-01-3.100147715712335272e-01j)
 (4.827327326999999881e+08+0.000000000000000000e+00j)  (-1.726475538210184291e-01-2.970694781514971461e-01j)
 (4.842842843000000119e+08+0.000000000000000000e+00j)  (-1.904461816525810647e-01-2.817149114978074742e-01j)
 (4.858358358000000119e+08+0.000000000000000000e+00j)  (-2.063385579973687212e-01-2.660942099066816446e-01j)
 (4.873873873999999762e+08+0.000000000000000000e+00j)  (-2.209242331142889093e-01-2.496467267266769818e-01j)
 (4.889389388999999762e+08+0.000000000000000000e+00j)  (-2.339031965135834890e-01-2.324418710412509970e-01j)
 (4.904904905000000000e+08+0.000000000000000000e+00j)  (-2.458476855727202426e-01-2.148359476903416720e-01j)
 (4.920420420000000000e+08+0.000000000000000000e+00j)  (-2.564874318360061412e-01-1.961752372907385467e-01j)
 (4.935935936000000238e+08+0.000000000000000000e+00j)  (-2.650820053587485403e-01-1.773103871328061687e-01j)
 (4.951451451000000238e+08+0.000000000000000000e+00j)  (-2.718426000802593445e-01-1.582030488019561809e-01j)
 (4.966966966999999881e+08+0.000000000000000000e+00j)  (-2.767529879061866316e-01-1.401077575769323624e-01j)
 (4.982482481999999881e+08+0.000000000000000000e+00j)  (-2.812895741083172862e-01-1.233995796988437005e-01j)
 (4.997997998000000119e+08+0.000000000000000000e+00j)  (-2.873686755371027690e-01-1.073171964658194283e-01j)
 (5.013513513999999762e+08+0.000000000000000000e+00j)  (-2.944241118262520551e-01-8.805739302613443953e-02j)
 (5.029029028999999762e+08+0.000000000000000000e+00j)  (-2.982430337914499519e-01-6.504979768036869836e-02j)
 (5.044544545000000000e+08+0.000000000000000000e+00j)  (-2.965246321773158389e-01-4.316590355400392459e-02j)
 (5.060060060000000000e+08+0.000000000000000000e+00j)  (-2.943321268298729199e-01-2.562502925292948000e-02j)
 (5.075575576000000238e+08+0.000000000000000000e+00j)  (-2.942177038491333163e-01-7.242946715528344147e-03j)
 (5.091091091000000238e+08+0.000000000000000000e+00j)  (-2.917395509248035257e-01+1.310641520317610415e-02j)
 (5.106606606999999881e+08+0.000000000000000000e+00j)  (-2.871049936938533942e-01+3.241740398754778402e-02j)
 (5.122122121999999881e+08+0.000000000000000000e+00j)  (-2.826335972881737213e-01+5.220004143683401598e-02j)
 (5.137637638000000119e+08+0.000000000000000000e+00j)  (-2.745463608808996758e-01+7.328106386450156107e-02j)
 (5.153153153000000119e+08+0.000000000000000000e+00j)  (-2.636681230649055019e-01+9.196660236734016669e-02j)
 (5.168668668999999762e+08+0.000000000000000000e+00j)  (-2.510430785865028769e-01+1.098363634605427769e-01j)
 (5.184184183999999762e+08+0.000000000000000000e+00j)  (-2.352992660848027551e-01+1.251064211055561703e-01j)
 (5.199699700000000000e+08+0.000000000000000000e+00j)  (-2.190555248851427383e-01+1.364882728962988623e-01j)
 (5.215215215000000000e+08+0.000000000000000000e+00j)  (-2.038514283437891650e-01+1.458402628722998973e-01j)
 (5.230730731000000238e+08+0.000000000000000000e+00j)  (-1.886772713123935075e-01+1.528186645682121092e-01j)
 (5.246246246000000238e+08+0.000000000000000000e+00j)  (-1.749184278975662032e-01+1.584123502247319903e-01j)
 (5.261761761999999881e+08+0.000000000000000000e+00j)  (-1.623604050478462679e-01+1.630411854121767423e-01j)
 (5.277277276999999881e+08+0.000000000000000000e+00j)  (-1.507269875005023130e-01+1.689155423500280917e-01j)
 (5.292792793000000119e+08+0.000000000000000000e+00j)  (-1.375882304828509872e-01+1.749650291898945109e-01j)
 (5.308308308000000119e+08+0.000000000000000000e+00j)  (-1.226847335447716486e-01+1.788392748193759207e-01j)
 (5.323823823999999762e+08+0.000000000000000000e+00j)  (-1.088955064701407627e-01+1.801986711753467141e-01j)
 (5.339339338999999762e+08+0.000000000000000000e+00j)  (-9.506822950883676848e-02+1.812456435507949770e-01j)
 (5.354854855000000000e+08+0.000000000000000000e+00j)  (-8.162147507141513658e-02+1.797032874024481197e-01j)
 (5.370370370000000000e+08+0.000000000000000000e+00j)  (-7.077478154161363777e-02+1.764739206792400872e-01j)
 (5.385885886000000238e+08+0.000000000000000000e+00j)  (-6.174276911180393707e-02+1.739671359841594434e-01j)
 (5.401401401000000238e+08+0.000000000000000000e+00j)  (-5.299858628239152020e-02+1.710362368466896432e-01j)
 (5.416916917000000477e+08+0.000000000000000000e+00j)  (-4.618687601937557924e-02+1.677691637404531977e-01j)
 (5.432432432000000477e+08+0.000000000000000000e+00j)  (-4.019614155876070211e-02+1.661715741237389798e-01j)
 (5.447947947999999523e+08+0.000000000000000000e+00j)  (-3.388914334556570457e-02+1.658546311420258379e-01j)
 (5.463463462999999523e+08+0.000000000000000000e+00j)  (-2.670407471336071550e-02+1.641003191928613048e-01j)
 (5.478978978999999762e+08+0.000000000000000000e+00j)  (-2.116481498215899010e-02+1.615132728527789996e-01j)
 (5.494494493999999762e+08+0.000000000000000000e+00j)  (-1.681839041477270827e-02+1.611957234504156344e-01j)
 (5.510010010000000000e+08+0.000000000000000000e+00j)  (-1.079967867710870770e-02+1.626935921021286924e-01j)
 (5.525525526000000238e+08+0.000000000000000000e+00j)  (-1.353559837587908375e-03+1.615708805352517041e-01j)
 (5.541041041000000238e+08+0.000000000000000000e+00j)  (5.067887095263974746e-03+1.568142951312191113e-01j)
 (5.556556557000000477e+08+0.000000000000000000e+00j)  (7.258061599928511062e-03+1.528414400722652444e-01j)
 (5.572072072000000477e+08+0.000000000000000000e+00j)  (7.246695142494616847e-03+1.528730312792856427e-01j)
 (5.587587587999999523e+08+0.000000000000000000e+00j)  (8.672092563567310175e-03+1.577067368103482747e-01j)
 (5.603103102999999523e+08+0.000000000000000000e+00j)  (1.446644014062930736e-02+1.650619114847687030e-01j)
 (5.618618618999999762e+08+0.000000000000000000e+00j)  (2.677481172549970104e-02+1.710626150568329840e-01j)
 (5.634134133999999762e+08+0.000000000000000000e+00j)  (4.226697015882521086e-02+1.747556497153572030e-01j)
 (5.649649650000000000e+08+0.000000000000000000e+00j)  (5.942559517045961637e-02+1.715510883415639898e-01j)
 (5.665165165000000000e+08+0.000000000000000000e+00j)  (7.243661532999098873e-02+1.629700857387573754e-01j)
 (5.680680681000000238e+08+0.000000000000000000e+00j)  (7.962831623304283957e-02+1.561705761927472402e-01j)
 (5.696196196000000238e+08+0.000000000000000000e+00j)  (8.743103300793624022e-02+1.521769348379919951e-01j)
 (5.711711712000000477e+08+0.000000000000000000e+00j)  (9.763246996198769734e-02+1.468076201210181397e-01j)
 (5.727227227000000477e+08+0.000000000000000000e+00j)  (1.064509852021442854e-01+1.382735486480360376e-01j)
 (5.742742742999999523e+08+0.000000000000000000e+00j)  (1.130366587618506502e-01+1.288992862862440025e-01j)
 (5.758258257999999523e+08+0.000000000000000000e+00j)  (1.185761283428386215e-01+1.204054839286662071e-01j)
 (5.773773773999999762e+08+0.000000000000000000e+00j)  (1.227351230826013301e-01+1.133547128405078125e-01j)
 (5.789289288999999762e+08+0.000000000000000000e+00j)  (1.279807018349211067e-01+1.080803818500687963e-01j)
 (5.804804805000000000e+08+0.000000000000000000e+00j)  (1.346371304644084499e-01+1.018290375301909717e-01j)
 (5.820320320000000000e+08+0.000000000000000000e+00j)  (1.421382455855225990e-01+9.534064138900166796e-02j)
 (5.835835836000000238e+08+0.000000000000000000e+00j)  (1.521259704814813540e-01+8.641985296428790486e-02j)
 (5.851351351000000238e+08+0.000000000000000000e+00j)  (1.607786051511815306e-01+7.180155519599439040e-02j)
 (5.866866867000000477e+08+0.000000000000000000e+00j)  (1.635238382436257076e-01+5.538898810075932461e-02j)
 (5.882382382000000477e+08+0.000000000000000000e+00j)  (1.627336869420633048e-01+4.077049052125964607e-02j)
 (5.897897897999999523e+08+0.000000000000000000e+00j)  (1.598818585520815072e-01+2.854774836822568732e-02j)
 (5.913413412999999523e+08+0.000000000000000000e+00j)  (1.570631066589318892e-01+1.822831723596741310e-02j)
 (5.928928928999999762e+08+0.000000000000000000e+00j)  (1.541714003143798140e-01+8.271274663792732920e-03j)
 (5.944444443999999762e+08+0.000000000000000000e+00j)  (1.505197413833272435e-01-8.723902121372262026e-04j)
 (5.959959960000000000e+08+0.000000000000000000e+00j)  (1.470103989236215547e-01-9.307543139202140853e-03j)
 (5.975475475000000000e+08+0.000000000000000000e+00j)  (1.430562483307872557e-01-1.746434420396178813e-02j)
 (5.990990991000000238e+08+0.000000000000000000e+00j)  (1.392533687534361631e-01-2.545071793312815231e-02j)
 (6.006506507000000477e+08+0.000000000000000000e+00j)  (1.340591088036959533e-01-3.356686861817996526e-02j)
 (6.022022022000000477e+08+0.000000000000000000e+00j)  (1.277752687075558724e-01-3.967982186803901273e-02j)
 (6.037537537999999523e+08+0.000000000000000000e+00j)  (1.231769094289483363e-01-4.386206398948983703e-02j)
 (6.053053052999999523e+08+0.000000000000000000e+00j)  (1.198547823945279589e-01-4.899602020116478746e-02j)
 (6.068568568999999762e+08+0.000000000000000000e+00j)  (1.165746473359115798e-01-5.478632466248007510e-02j)
 (6.084084083999999762e+08+0.000000000000000000e+00j)  (1.135752908277911644e-01-6.173899172176125494e-02j)
 (6.099599600000000000e+08+0.000000000000000000e+00j)  (1.095778861521104763e-01-7.044446305738778780e-02j)
 (6.115115115000000000e+08+0.000000000000000000e+00j)  (1.034314894290102316e-01-8.141085418473759105e-02j)
 (6.130630631000000238e+08+0.000000000000000000e+00j)  (9.210051305488109463e-02-9.176369644370295509e-02j)
 (6.146146146000000238e+08+0.000000000000000000e+00j)  (7.733732818690203237e-02-9.769118690378851555e-02j)
 (6.161661662000000477e+08+0.000000000000000000e+00j)  (6.289110500592237640e-02-9.861209400065842900e-02j)
 (6.177177177000000477e+08+0.000000000000000000e+00j)  (5.107406749112763933e-02-9.660316169806816566e-02j)
 (6.192692692999999523e+08+0.000000000000000000e+00j)  (4.165550591260254454e-02-9.345474379039578339e-02j)
 (6.208208207999999523e+08+0.000000000000000000e+00j)  (3.404145484442151759e-02-9.086681420317034574e-02j)
 (6.223723723999999762e+08+0.000000000000000000e+00j)  (2.658197391689428798e-02-8.869195005766959683e-02j)
 (6.239239238999999762e+08+0.000000000000000000e+00j)  (1.958370289988395005e-02-8.651742142395554835e-02j)
 (6.254754755000000000e+08+0.000000000000000000e+00j)  (1.248362237165551690e-02-8.487357719301810710e-02j)
 (6.270270270000000000e+08+0.000000000000000000e+00j)  (4.073521896636456141e-03-8.337961074262030536e-02j)
 (6.285785786000000238e+08+0.000000000000000000e+00j)  (-6.262896283526241982e-03-7.975349009394290534e-02j)
 (6.301301301000000238e+08+0.000000000000000000e+00j)  (-1.641228928728613590e-02-7.250037200844985930e-02j)
 (6.316816817000000477e+08+0.000000000000000000e+00j)  (-2.338281487686211246e-02-6.243631619283588480e-02j)
 (6.332332332000000477e+08+0.000000000000000000e+00j)  (-2.697376441231941896e-02-5.270038162455040892e-02j)
 (6.347847847999999523e+08+0.000000000000000000e+00j)  (-2.949700137237478911e-02-4.408183478108599479e-02j)
 (6.363363362999999523e+08+0.000000000000000000e+00j)  (-3.137646867705311954e-02-3.492195095047979231e-02j)
 (6.378878878999999762e+08+0.000000000000000000e+00j)  (-3.153115067424883816e-02-2.572142378803208770e-02j)
 (6.394394393999999762e+08+0.000000000000000000e+00j)  (-3.039200799585991403e-02-1.697891842332475629e-02j)
